ID,Module,pre/post,Term#,prepost#,Term,Gender#,FirstGen#,FinancialAid#,Race#,International,Application,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,interest,aspirations,beliefs,selfefficacy
318,PSYC1,post,1,2,Spring 2021,2,2,1,3,2,2020,1,2,2,1,1,2,2,1,2,3,1,1,2,2,3,2,1,1,2,4,2,4,2,4,1,1,2,4,2,2,5,2,1,4,3,1,4,1,5,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
319,PSYC1,pre,2,1,Fall 2021,2,1,1,4,2,2020,4,4,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3
319,PSYC1,post,2,2,Fall 2021,2,1,1,4,2,2020,5,5,5,4,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5
320,PSYC1,pre,1,1,Spring 2021,1,1,2,2,2,2020,3,4,5,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
320,PSYC1,post,1,2,Spring 2021,1,1,2,2,2,2020,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
321,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,5,4,4,5,5,5,5,3,5,5,5,4,5,5,5,3,5,3,4,2,5,5,5,5,5,4,3,4,4,5,5,4,5,5,5,4,5,4,5,4,4,2,1,3,2,3,2,2,5,5,4,2,4,5,5,5,3
321,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,4,5,3,5,4,5,4,5,5,5,4,4,5,4,4,5,4,4,4,3,5,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,3,3,3,3,2,5,4,2,4,5,4,2,4,5,4,5,4
322,PSYC1,pre,2,1,Fall 2021,1,2,1,7,2,2020,4,4,5,4,4,5,4,4,5,5,4,2,5,3,4,4,3,3,5,1,5,4,3,5,5,3,5,4,5,5,5,5,4,4,5,5,5,5,3,4,4,4,4,4,2,1,4,4,4,5,4,4,2,4,4,5,4
322,PSYC1,post,2,2,Fall 2021,1,2,1,7,2,2020,3,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,2,4,4,4,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,2,4,4,4,5,5,5,2,4,4,5,4
323,PSYC1,pre,2,1,Fall 2021,1,2,2,7,2,2020,3,4,3,3,3,4,3,3,3,4,2,2,4,2,3,2,2,2,3,3,3,4,4,4,4,1,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,2,3,3,4,3,3,4,3,2,3,3,3,4,3
323,PSYC1,post,2,2,Fall 2021,1,2,2,7,2,2020,3,4,4,2,4,4,2,4,2,4,2,2,5,1,4,4,1,4,4,4,4,4,5,5,5,1,5,4,4,5,5,4,5,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4
324,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2020,5,4,4,5,5,5,4,5,4,5,5,4,5,5,5,4,5,3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5
324,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
325,PSYC1,pre,1,1,Spring 2021,1,1,1,4,2,2020,4,4,5,5,4,4,5,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
325,PSYC1,post,1,2,Spring 2021,1,1,1,4,2,2020,3,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,2,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
326,PSYC1,pre,1,1,Spring 2021,3,1,1,4,2,2020,2,5,3,4,4,5,4,4,2,5,3,2,3,2,4,3,3,3,3,3,3,4,3,4,4,2,3,4,3,4,5,3,4,3,4,3,4,4,4,4,4,3,4,3,3,4,4,4,4,5,3,3,4,4,3,4,4
326,PSYC1,post,1,2,Spring 2021,3,1,1,4,2,2020,4,3,2,2,3,4,3,4,3,3,3,1,3,3,3,2,2,2,3,3,3,3,3,3,3,2,4,3,5,4,4,3,4,4,4,3,4,3,4,3,4,3,3,3,4,4,3,2,4,4,2,4,3,3,3,4,3
327,PSYC1,pre,4,1,Fall 2022,2,1,1,7,2,2020,1,3,1,1,3,3,1,4,1,1,1,1,4,4,4,4,2,4,5,4,4,4,4,4,4,1,4,3,3,4,5,4,5,3,4,4,3,3,4,5,4,3,4,2,4,5,5,4,5,4,4,2,5,1,4,4,4
327,PSYC1,post,4,2,Fall 2022,2,1,1,7,2,2020,4,4,2,1,4,4,3,5,4,2,3,2,4,1,4,4,4,4,4,5,4,2,4,4,4,1,4,4,3,4,4,4,5,4,4,4,4,4,4,4,2,4,2,3,2,5,3,2,3,2,4,2,4,4,4,4,3
328,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,4,5,4,4,4,4,4,4,4,4,4,2,3,3,5,4,4,3,4,3,3,4,4,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,3,3,5,3,3,3,4,3,5,3
328,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,4,4,3,4,4,4,4,3,4,4,1,4,2,5,2,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,4,4,3
329,PSYC1,pre,1,1,Spring 2021,1,2,2,2,1,2020,4,4,5,5,5,5,4,4,4,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,5,3,5,4,4,4,4,5,4,4,5,4,4,5,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4
329,PSYC1,post,1,2,Spring 2021,1,2,2,2,1,2020,3,4,4,4,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,2,4,4,5,5,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4
330,PSYC1,pre,2,1,Fall 2021,2,2,2,2,2,2020,4,5,5,5,4,5,5,4,4,5,4,3,4,3,5,5,5,4,4,4,4,4,4,5,5,2,4,5,5,4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,4
330,PSYC1,post,2,2,Fall 2021,2,2,2,2,2,2020,4,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,3,4,4,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
331,PSYC1,pre,2,1,Fall 2021,2,2,1,2,2,2020,3,4,3,3,4,2,3,4,3,2,3,2,4,3,4,4,3,3,4,5,4,4,4,3,4,3,5,4,5,5,4,5,4,4,5,4,4,4,5,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,4,4,2
331,PSYC1,post,2,2,Fall 2021,2,2,1,2,2,2020,3,3,3,3,3,4,2,3,2,4,2,3,2,2,4,3,4,4,5,3,3,4,3,3,4,3,3,2,3,2,3,3,3,2,4,3,4,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3
332,PSYC1,pre,1,1,Spring 2021,1,2,2,6,2,2020,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,4,4,2,4,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
332,PSYC1,post,1,2,Spring 2021,1,2,2,6,2,2020,4,4,3,4,4,4,4,4,4,4,3,3,4,2,4,3,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
333,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,4,5,5,5,5,4,5,5,4,5,4,2,4,3,5,3,3,3,4,4,3,4,4,4,3,3,4,4,5,4,5,3,5,5,5,4,4,4,5,4,3,4,3,3,3,3,4,4,5,5,4,3,4,5,3,4,4
333,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,5,4,5,4,5,4,4,4,4,4,3,3,3,4,3,4,3,4,3,4,4,4,4,2,2,4,4,4,4,5,4,5,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,3,4,4
334,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2020,3,4,3,4,3,4,3,4,4,3,2,1,3,3,4,4,4,4,4,3,4,4,4,4,4,2,4,5,4,5,5,3,4,5,4,4,4,4,5,3,2,4,3,3,2,2,3,3,4,4,2,2,2,3,4,4,3
334,PSYC1,post,1,2,Spring 2021,2,2,1,7,2,2020,3,4,4,2,4,4,3,3,2,3,2,1,3,2,4,3,3,2,4,4,4,4,4,4,5,2,4,5,5,4,5,4,5,4,4,4,4,4,5,3,2,4,3,2,2,1,4,3,3,3,3,3,2,3,4,4,3
335,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2020,4,5,5,5,5,5,5,5,3,5,4,3,3,3,5,4,4,4,4,5,4,3,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,4,5,5,4,5,5
335,PSYC1,post,1,2,Spring 2021,2,2,1,7,2,2020,4,5,4,5,5,5,5,5,4,5,5,4,5,4,5,4,4,4,5,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
336,PSYC1,pre,1,1,Spring 2021,1,2,2,4,2,2020,3,4,4,2,3,4,2,3,2,4,2,1,3,1,4,2,1,2,2,1,3,3,4,4,4,1,2,3,5,5,5,3,5,5,5,2,5,4,5,3,2,4,4,4,4,2,4,4,4,4,4,4,3,3,2,5,4
336,PSYC1,post,1,2,Spring 2021,1,2,2,4,2,2020,1,4,2,2,3,4,3,3,1,3,3,1,4,2,3,2,2,2,3,2,3,3,3,4,3,1,2,4,4,4,5,3,5,4,5,2,3,4,5,4,2,3,4,3,4,2,4,4,5,4,4,4,2,3,3,4,4
337,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,1,2,2,2,2,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
337,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2020,1,4,3,2,3,3,4,4,2,4,4,3,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,3,4,4,4,3,5,4,3,4,4,3,4,5,3,5,4,4
338,PSYC1,pre,1,1,Spring 2021,1,2,2,6,2,2020,4,4,2,3,4,4,1,3,1,3,1,1,3,2,4,2,3,3,4,4,3,4,4,3,4,1,5,4,4,5,5,4,5,5,5,5,4,4,4,5,3,2,3,3,4,3,4,4,3,4,3,3,3,3,3,5,3
338,PSYC1,post,1,2,Spring 2021,1,2,2,6,2,2020,3,2,4,3,3,4,4,2,3,3,3,2,1,1,3,2,3,3,3,4,3,2,3,4,2,3,4,3,3,4,2,4,3,3,3,3,2,2,3,3,3,4,4,4,2,3,4,3,2,3,3,2,4,3,3,3,3
339,PSYC1,pre,1,1,Spring 2021,2,2,1,2,2,2020,4,3,3,3,4,4,3,3,3,3,2,2,3,2,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3
339,PSYC1,post,1,2,Spring 2021,2,2,1,2,2,2020,4,3,4,4,4,4,3,5,3,3,4,3,3,4,3,4,4,4,4,2,3,4,4,4,3,3,3,5,4,5,4,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,4,3,4,3,4,3,2,4,4,4,3
340,PSYC1,pre,2,1,Fall 2021,2,2,1,5,2,2021,4,4,4,1,4,4,2,4,4,4,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,2,4,4,4,5,3,4,4,4,4,3,4,4,3,1,4,4,1,1,1,4,3,3,4,1,1,1,4,1,4,2
340,PSYC1,post,2,2,Fall 2021,2,2,1,5,2,2021,2,4,2,1,2,1,2,4,4,4,1,1,2,2,4,2,4,4,2,2,2,2,4,4,4,1,2,4,4,4,5,2,5,4,5,4,3,4,5,1,1,4,4,1,1,1,2,2,1,2,1,1,1,2,2,4,1
341,PSYC1,pre,2,1,Fall 2021,1,2,2,7,2,2021,2,4,3,2,2,4,3,4,4,4,4,2,1,1,3,1,1,3,3,1,1,2,2,2,1,1,4,3,5,5,5,4,5,4,5,4,5,4,5,2,3,4,3,2,4,2,3,2,5,3,4,2,2,4,1,5,3
341,PSYC1,post,4,2,Fall 2022,1,2,2,7,2,2021,3,5,5,5,5,5,5,5,5,5,5,2,4,3,5,3,4,4,5,4,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,4,4,5,5,4,4,5,5,4,5,4,5,4,5,5
342,PSYC1,pre,4,1,Fall 2022,2,2,2,7,2,2021,1,4,3,3,2,4,4,3,3,4,2,1,2,1,1,2,2,1,2,3,2,2,2,2,2,1,3,4,3,3,3,3,4,3,4,4,3,4,3,2,1,2,2,2,2,1,2,1,4,4,1,2,1,3,2,3,2
342,PSYC1,post,4,2,Fall 2022,2,2,2,7,2,2021,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
343,PSYC1,pre,2,1,Fall 2021,1,2,1,7,1,2021,4,5,4,3,5,5,4,4,5,5,5,4,5,3,4,3,3,3,3,2,2,3,4,3,4,2,3,4,4,3,5,4,5,3,4,3,5,3,4,3,4,3,4,4,4,2,3,3,4,4,3,4,3,5,3,4,4
343,PSYC1,post,2,2,Fall 2021,1,2,1,7,1,2021,4,5,4,3,5,4,4,4,4,4,4,3,3,2,4,3,2,3,2,3,2,3,3,2,2,2,4,4,3,3,5,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,2,3,2,4,3,4,4
344,PSYC1,pre,2,1,Fall 2021,1,2,1,7,1,2021,4,3,3,3,4,3,4,4,3,4,4,2,3,2,3,3,2,3,2,2,3,3,2,3,2,2,4,3,3,3,5,3,4,3,4,3,3,3,4,3,3,3,3,3,3,2,4,2,3,4,2,3,2,4,2,3,3
344,PSYC1,post,2,2,Fall 2021,1,2,1,7,1,2021,4,4,2,4,4,3,4,4,4,4,4,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,3,4,3,4,3,4,4,4,3,4,4,4,3,3,3,2,3,2,2,3,2,3,4,2,2,2,4,2,4,3
345,PSYC1,pre,2,1,Fall 2021,1,1,1,4,2,2021,2,4,4,3,4,4,3,4,3,3,3,2,3,2,4,4,3,3,4,4,2,4,3,4,4,2,5,4,4,4,5,3,4,3,4,4,4,4,4,3,2,3,2,3,2,2,4,2,2,3,3,3,3,3,3,4,3
345,PSYC1,post,2,2,Fall 2021,1,1,1,4,2,2021,4,4,3,3,3,4,4,4,3,5,4,3,3,3,4,4,4,3,3,3,4,4,3,4,5,2,4,4,4,4,4,4,4,3,4,4,3,4,5,3,3,3,3,3,2,2,4,3,3,4,3,3,2,4,3,4,3
346,PSYC1,pre,2,1,Fall 2021,1,2,2,2,2,2021,4,5,4,5,5,5,5,5,4,5,4,4,4,2,5,3,4,4,5,3,4,4,4,5,4,2,5,4,4,5,4,5,4,4,5,4,5,5,5,4,3,4,4,4,4,2,4,3,5,4,3,4,4,5,4,5,4
346,PSYC1,post,2,2,Fall 2021,1,2,2,2,2,2021,5,5,5,5,5,5,4,5,4,5,4,4,4,3,5,4,4,4,4,3,4,5,5,4,4,4,5,5,4,5,5,5,4,4,5,4,5,5,4,5,5,4,5,4,5,4,4,4,5,5,4,5,5,5,4,5,5
347,PSYC1,pre,4,1,Fall 2022,1,2,2,6,2,2021,2,4,3,3,4,5,4,4,3,5,3,2,3,2,4,3,3,2,4,3,3,4,4,5,2,1,4,3,4,4,5,4,4,4,5,4,4,4,4,3,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,4,3
347,PSYC1,post,4,2,Fall 2022,1,2,2,6,2,2021,3,4,4,3,4,5,4,4,3,4,4,3,5,3,4,4,3,3,4,2,2,4,4,3,2,2,4,3,5,5,5,5,4,4,5,4,4,4,4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,4,3,4,3
348,PSYC1,pre,2,1,Fall 2021,2,2,1,7,2,2021,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,3,3,4,3,3,4,4,4,2,3,5,5,5,5,4,5,4,4,3,4,4,5,4,5,4,4,3,5,3,4,4,4,5,3,4,4,4,4,4,4
348,PSYC1,post,2,2,Fall 2021,2,2,1,7,2,2021,4,5,5,5,5,5,5,4,4,5,5,4,5,5,5,4,3,5,5,5,5,5,3,5,5,2,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5
349,PSYC1,pre,2,1,Fall 2021,1,2,2,2,2,2021,3,2,2,2,2,3,3,2,3,2,1,1,1,1,2,1,1,1,3,3,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,3,2,3,3,2,2,2,1,2,2
349,PSYC1,post,2,2,Fall 2021,1,2,2,2,2,2021,2,2,3,3,4,3,3,2,3,4,3,2,3,2,4,3,2,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,4,3,3,3,3,4,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3
350,PSYC1,pre,2,1,Fall 2021,2,2,2,6,2,2021,5,5,4,3,4,4,4,5,2,4,4,2,4,2,5,3,3,4,4,3,3,4,4,4,3,1,3,3,4,4,5,4,5,4,5,4,4,4,4,3,5,4,4,4,4,3,5,3,5,4,3,2,2,4,3,4,4
350,PSYC1,post,2,2,Fall 2021,2,2,2,6,2,2021,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,4,4,3,3,4,4,4,4,3,1,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4
351,PSYC1,pre,4,1,Fall 2022,1,2,1,2,2,2021,4,1,1,1,1,1,1,4,1,1,1,1,3,2,2,4,4,2,3,3,4,2,4,4,4,2,4,2,4,3,4,3,4,3,2,4,1,3,2,4,4,3,2,3,4,2,3,2,4,4,4,3,3,1,3,3,3
351,PSYC1,post,4,2,Fall 2022,1,2,1,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,4,3,3,3,4,3,4,2,3,4,2,3,4,4,3,4,4,3,3,3,4,3,4,4,4,4,4,2,2,4,4,2,4,4,2,2,3,3,4
352,PSYC1,pre,2,1,Fall 2021,1,2,2,5,2,2021,2,4,4,4,4,4,4,4,3,4,4,2,4,3,4,3,3,3,4,4,4,4,4,4,3,2,4,4,4,4,5,4,4,4,4,4,4,4,4,2,3,4,3,3,3,3,4,4,4,4,3,3,2,4,4,4,3
352,PSYC1,post,2,2,Fall 2021,1,2,2,5,2,2021,4,4,3,4,4,4,4,4,4,3,4,4,4,2,4,3,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,3,4,3,4,4,4,3,4,2,2,4,4,4,3
353,PSYC1,pre,2,1,Fall 2021,1,2,1,2,1,2021,4,5,5,4,5,5,5,5,4,5,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,3,3,3,3,4,4,3,3,3,5,4,5,3
353,PSYC1,post,2,2,Fall 2021,1,2,1,2,1,2021,3,4,3,4,4,4,4,4,4,4,4,3,4,4,5,4,5,4,5,5,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,5,3
354,PSYC1,pre,2,1,Fall 2021,2,2,2,6,2,2021,4,4,5,5,5,5,4,5,3,5,5,2,4,3,4,3,3,3,5,5,4,4,5,4,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,4,5,5
354,PSYC1,post,2,2,Fall 2021,2,2,2,6,2,2021,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
355,PSYC1,pre,4,1,Fall 2022,1,2,1,5,2,2021,2,4,3,2,4,3,4,4,3,3,2,2,3,2,4,3,2,2,4,4,3,4,4,4,3,2,3,3,4,4,4,2,4,4,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3
355,PSYC1,post,4,2,Fall 2022,1,2,1,5,2,2021,2,3,2,3,4,4,2,3,3,3,2,2,3,2,4,2,3,2,3,4,3,4,3,3,3,2,2,4,3,4,4,3,4,4,3,3,4,4,4,3,3,2,3,3,4,3,4,4,4,4,3,2,4,3,3,4,3
356,PSYC1,pre,4,1,Fall 2022,1,1,1,3,1,2021,4,4,4,3,4,4,4,3,3,3,3,1,4,2,3,2,1,4,3,1,1,3,2,2,3,1,4,3,3,3,5,5,4,4,5,4,4,4,4,4,3,3,3,3,3,2,4,2,4,4,2,3,2,4,2,4,3
356,PSYC1,post,4,2,Fall 2022,1,1,1,3,1,2021,4,4,3,4,4,2,4,4,4,2,1,4,4,4,4,4,3,4,4,2,4,3,3,4,4,2,5,3,3,4,5,5,4,4,5,5,3,3,4,3,3,5,4,4,4,2,4,4,3,4,4,3,2,4,4,4,4
357,PSYC1,pre,4,1,Fall 2022,1,1,1,7,1,2021,2,4,3,4,5,5,4,4,2,4,3,1,3,2,4,2,2,2,2,2,2,4,4,2,2,1,2,3,4,4,4,3,4,4,3,1,4,3,4,5,4,5,4,2,5,3,4,4,4,5,5,3,4,4,2,4,4
357,PSYC1,post,4,2,Fall 2022,1,1,1,7,1,2021,4,5,4,4,4,5,4,5,4,4,4,3,3,3,5,4,3,4,4,3,3,3,4,4,4,2,3,5,4,5,4,3,3,4,4,4,3,4,5,4,3,3,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4
358,PSYC1,pre,4,1,Fall 2022,1,2,2,7,2,2021,1,3,1,1,1,1,2,1,1,2,2,1,1,1,3,1,1,1,1,1,2,3,1,3,1,1,1,5,4,4,5,1,5,5,4,2,4,5,5,3,1,3,2,1,3,2,4,3,3,3,1,1,2,1,1,4,3
358,PSYC1,post,4,2,Fall 2022,1,2,2,7,2,2021,1,3,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,5,3,4,1,5,5,5,1,3,4,5,2,1,2,1,1,3,1,2,1,2,2,1,1,4,1,1,4,2
359,PSYC1,pre,2,1,Fall 2021,2,2,2,7,2,2021,5,5,4,5,5,5,5,5,3,5,5,3,4,3,5,5,4,5,4,3,4,5,5,5,4,3,5,4,4,5,5,4,5,5,5,4,5,5,5,4,4,5,4,3,4,3,5,4,5,4,3,4,4,5,4,5,4
359,PSYC1,post,2,2,Fall 2021,2,2,2,7,2,2021,4,5,5,5,5,5,5,5,4,5,5,3,4,4,5,4,4,4,4,4,4,5,5,4,4,2,4,4,5,4,5,5,5,5,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4
360,PSYC1,pre,2,1,Fall 2021,1,2,2,7,2,2021,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,2,4,4,3,4,4,1,5,3,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,2,2,3,4,2,3,4,2,2,2,4,4,4,2
360,PSYC1,post,2,2,Fall 2021,1,2,2,7,2,2021,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,2,2,2,2,4,2,4,2,2,2,4,4,4,2
361,PSYC1,pre,2,1,Fall 2021,1,2,1,4,2,2021,4,4,4,4,5,4,4,5,5,5,5,4,4,3,5,5,5,4,5,5,5,5,4,4,5,3,5,5,5,5,5,5,4,5,5,5,4,5,5,3,3,3,3,3,3,3,4,3,4,4,3,3,4,4,5,5,3
361,PSYC1,post,2,2,Fall 2021,1,2,1,4,2,2021,4,5,5,5,4,5,3,4,3,5,4,3,5,3,5,3,5,4,4,4,3,4,4,5,5,2,5,5,4,5,4,5,5,5,5,4,4,5,5,4,3,4,3,3,3,4,5,4,5,5,3,4,5,4,4,5,4
362,PSYC1,pre,2,1,Fall 2021,1,2,2,7,1,2021,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,5,4,4,3,2,2,2,3,2,2,2,2,4,3,2,2,2,4,3,4,2
362,PSYC1,post,4,2,Fall 2022,1,2,2,7,1,2021,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3
363,PSYC1,pre,4,1,Fall 2022,1,2,2,7,2,2021,5,5,4,5,5,5,5,5,5,5,4,3,4,3,5,4,4,4,4,4,4,4,4,4,4,3,5,5,4,3,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5
363,PSYC1,post,4,2,Fall 2022,1,2,2,7,2,2021,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,5,3,4,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,5,4,4,4,4
